"Elster Metering Systems","Printed: Tuesday, January 21, 2020 1:15:58 PM","","","","","","",""
"","Hill Side Apartments","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Meter Firmware Build: 2-01381-D","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","",""
"Meter Constants","","","","","","","",""
"","Meter Constants","","","","","","",""
"","","Current Connection","","","","","",""
"","","","","Primary","Secondary","","Ratio",""
"","","","CT/VT","150","5","=","30.000",""
"","CT/VT Error","","","","","","",""
"","","CT Error %","0.00%","","","","",""
"","","VT Error %","0.00%","","","","",""
"","","","","","","","",""
"Time and Date","","","","","","","",""
"","Daylight Saving Setup","","","","","","",""
"","","Daylight Saving","Enabled","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","",""
"","","Adjust By","1 hours","","","","",""
"","Meter Time","","","","","","",""
"","Meter Time:","Tuesday, October 22, 2019 8:39:36 AM","","","","","",""
"","PC (or HHU) clock:","Tuesday, October 22, 2019 8:35:51 AM","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 3 minutes, 45 seconds ahead","","","","","",""
"","","","","","","","",""
"Current Values","","","","","","","",""
"","Cumulative Registers","","","","","","",""
"","19-Jul-19","01:30","02:00","12.972000","0.000000","0.000000","13.231000","Phase Failure"
"","19-Jul-19","02:00","02:30","12.627000","0.000000","0.000000","12.960000","Phase Failure"
"","19-Jul-19","02:30","03:00","9.129600","0.000000","0.000000","9.543000",""
"","19-Jul-19","03:00","03:30","7.500000","0.000000","0.000000","7.924800",""
"","19-Jul-19","03:30","04:00","7.996800","0.000000","0.000000","8.354400",""
"","19-Jul-19","04:00","04:30","11.035000","0.000000","0.000000","11.272000","Phase Failure"
"","19-Jul-19","04:30","05:00","12.302000","0.000000","0.000000","12.557000","Phase Failure"
"","19-Jul-19","05:00","05:30","13.121000","0.000000","0.000000","13.399000","Phase Failure"
"","19-Jul-19","05:30","06:00","8.765200","0.000000","0.000000","9.142400",""
"","19-Jul-19","06:00","06:30","10.483000","0.000000","0.000000","10.816000","Phase Failure"
"","19-Jul-19","06:30","07:00","14.861000","0.000000","0.000000","15.082000","Phase Failure"
"","19-Jul-19","07:00","07:30","18.357000","0.000000","0.000000","18.439000","Phase Failure"
"","19-Jul-19","07:30","08:00","23.873000","0.000000","0.000000","23.923000","Phase Failure"
"","19-Jul-19","08:00","08:30","26.434000","0.000000","0.000000","26.544000","Phase Failure"
"","19-Jul-19","08:30","09:00","27.004000","0.000000","0.000000","27.252000","Phase Failure"
"","19-Jul-19","09:00","09:30","24.670000","0.000000","0.000000","24.939000","Phase Failure"
"","19-Jul-19","09:30","10:00","31.106000","0.000000","0.000000","31.327000","Phase Failure"
"","19-Jul-19","10:00","10:30","24.550000","0.000000","0.000000","24.737000","Phase Failure"
"","19-Jul-19","10:30","11:00","25.402000","0.000000","0.000000","25.663000","Phase Failure"
"","19-Jul-19","11:00","11:30","23.388000","0.000000","0.000000","23.650000","Phase Failure"
"","19-Jul-19","11:30","12:00","27.583000","0.000000","0.000000","27.844000","Phase Failure"
"","19-Jul-19","12:00","12:30","21.108000","0.000000","0.000000","21.413000","Phase Failure"
"","19-Jul-19","12:30","13:00","21.602000","0.000000","0.000000","21.960000","Phase Failure"
"","19-Jul-19","13:00","13:30","21.845000","0.000000","0.000000","22.183000","Phase Failure"
"","19-Jul-19","13:30","14:00","20.935000","0.000000","0.000000","21.317000","Phase Failure"
"","19-Jul-19","14:00","14:30","16.589000","0.000000","0.000000","16.985000","Phase Failure"
"","19-Jul-19","14:30","15:00","16.152000","0.000000","0.000000","16.584000","Phase Failure"
"","19-Jul-19","15:00","15:30","19.517000","0.000000","0.000000","19.913000","Phase Failure"
"","19-Jul-19","15:30","16:00","19.279000","0.000000","0.000000","19.634000","Phase Failure"
"","19-Jul-19","16:00","16:30","18.970000","0.000000","0.000000","19.390000","Phase Failure"
"","19-Jul-19","16:30","17:00","15.410000","0.000000","0.000000","15.917000","Phase Failure"
"","19-Jul-19","17:00","17:30","19.740000","0.000000","0.000000","20.277000","Phase Failure"
"","19-Jul-19","17:30","18:00","22.843000","0.000000","0.000000","23.218000","Phase Failure"
"","19-Jul-19","18:00","18:30","17.890000","0.000000","0.000000","18.269000","Phase Failure"
"","19-Jul-19","18:30","19:00","17.721000","0.000000","0.000000","18.052000","Phase Failure"
"","19-Jul-19","19:00","19:30","13.755000","0.000000","0.000000","14.076000","Phase Failure"
"","19-Jul-19","19:30","20:00","14.493000","0.000000","0.000000","14.768000","Phase Failure"
"","19-Jul-19","20:00","20:30","14.038000","0.000000","0.000000","14.292000","Phase Failure"
"","19-Jul-19","20:30","21:00","14.177000","0.000000","0.000000","14.388000","Phase Failure"
"","19-Jul-19","21:00","21:30","10.464000","0.000000","0.000000","10.737000","Phase Failure"
"","19-Jul-19","21:30","22:00","13.584000","0.000000","0.000000","13.750000","Phase Failure"
"","19-Jul-19","22:00","22:30","11.064000","0.000000","0.000000","11.261000","Phase Failure"
"","19-Jul-19","22:30","23:00","12.936000","0.000000","0.000000","13.106000",""
"","19-Jul-19","23:00","23:30","18.009000","0.000000","0.000000","18.202000","Phase Failure"
"","19-Jul-19","23:30","00:00","15.879000","0.000000","0.000000","16.060000",""
"","20-Jul-19","00:00","00:30","13.365000","0.000000","0.000000","13.536000",""
"","20-Jul-19","00:30","01:00","16.023000","0.000000","0.000000","16.212000","Phase Failure"
"","20-Jul-19","01:00","01:30","12.667000","0.000000","0.000000","12.948000","Phase Failure"
"","20-Jul-19","01:30","02:00","11.741000","0.000000","0.000000","12.015000","Phase Failure"
"","20-Jul-19","02:00","02:30","10.550000","0.000000","0.000000","10.915000","Phase Failure"
"","20-Jul-19","02:30","03:00","10.846000","0.000000","0.000000","11.225000",""
"","20-Jul-19","03:00","03:30","9.045800","0.000000","0.000000","9.410600",""
"","20-Jul-19","03:30","04:00","9.194400","0.000000","0.000000","9.484800",""
"","20-Jul-19","04:00","04:30","12.532000","0.000000","0.000000","12.818000","Phase Failure"
"","20-Jul-19","04:30","05:00","10.076000","0.000000","0.000000","10.507000",""
"","20-Jul-19","05:00","05:30","10.716000","0.000000","0.000000","11.088000",""
"","20-Jul-19","05:30","06:00","14.635000","0.000000","0.000000","14.794000",""
"","20-Jul-19","06:00","06:30","11.121000","0.000000","0.000000","11.340000",""
"","20-Jul-19","06:30","07:00","9.850400","0.000000","0.000000","10.118000",""
"","20-Jul-19","07:00","07:30","11.414000","0.000000","0.000000","11.686000",""
"","20-Jul-19","07:30","08:00","14.738000","0.000000","0.000000","14.937000","Phase Failure"
"","20-Jul-19","08:00","08:30","21.848000","0.000000","0.000000","22.229000","Phase Failure"
"","20-Jul-19","08:30","09:00","21.921000","0.000000","0.000000","22.306000","Phase Failure"
"","20-Jul-19","09:00","09:30","20.703000","0.000000","0.000000","21.045000","Phase Failure"
"","20-Jul-19","09:30","10:00","25.987000","0.000000","0.000000","26.208000","Phase Failure"
"","20-Jul-19","10:00","10:30","21.893000","0.000000","0.000000","22.131000","Phase Failure"
"","20-Jul-19","10:30","11:00","29.803000","0.000000","0.000000","30.033000","Phase Failure"
"","20-Jul-19","11:00","11:30","31.041000","0.000000","0.000000","31.308000","Phase Failure"
"","20-Jul-19","11:30","12:00","24.519000","0.000000","0.000000","24.756000","Phase Failure"
"","20-Jul-19","12:00","12:30","20.676000","0.000000","0.000000","20.866000","Phase Failure"
"","20-Jul-19","12:30","13:00","18.809000","0.000000","0.000000","19.015000","Phase Failure"
"","20-Jul-19","13:00","13:30","24.818000","0.000000","0.000000","25.073000","Phase Failure"
"","20-Jul-19","13:30","14:00","23.796000","0.000000","0.000000","24.060000","Phase Failure"
"","20-Jul-19","14:00","14:30","22.673000","0.000000","0.000000","23.090000","Phase Failure"
"","20-Jul-19","14:30","15:00","21.576000","0.000000","0.000000","21.965000","Phase Failure"
"","20-Jul-19","15:00","15:30","20.337000","0.000000","0.000000","20.789000","Phase Failure"
"","20-Jul-19","15:30","16:00","23.698000","0.000000","0.000000","24.163000","Phase Failure"
"","20-Jul-19","16:00","16:30","15.919000","0.000000","0.000000","16.613000","Phase Failure"
"","20-Jul-19","16:30","17:00","18.545000","0.000000","0.000000","19.152000","Phase Failure"
"","20-Jul-19","17:00","17:30","16.200000","0.000000","0.000000","16.678000","Phase Failure"
"","20-Jul-19","17:30","18:00","15.590000","0.000000","0.000000","15.871000",""
"","20-Jul-19","18:00","18:30","8.048000","0.000000","0.000000","8.501000",""
"","20-Jul-19","18:30","19:00","12.055000","0.000000","0.000000","12.393000",""
"","20-Jul-19","19:00","19:30","9.134600","0.000000","0.000000","9.497400",""
"","20-Jul-19","19:30","20:00","11.947000","0.000000","0.000000","12.184000",""
"","20-Jul-19","20:00","20:30","13.075000","0.000000","0.000000","13.344000","Phase Failure"
"","20-Jul-19","20:30","21:00","12.216000","0.000000","0.000000","12.526000","Phase Failure"
"","20-Jul-19","21:00","21:30","10.445000","0.000000","0.000000","10.757000","Phase Failure"
"","20-Jul-19","21:30","22:00","13.901000","0.000000","0.000000","14.210000","Phase Failure"
"","20-Jul-19","22:00","22:30","9.998400","0.000000","0.000000","10.450000",""
"","20-Jul-19","22:30","23:00","13.960000","0.000000","0.000000","14.205000","Phase Failure"
"","20-Jul-19","23:00","23:30","11.744000","0.000000","0.000000","12.044000","Phase Failure"
"","20-Jul-19","23:30","00:00","17.544000","0.000000","0.000000","17.736000","Phase Failure"
"","21-Jul-19","00:00","00:30","14.296000","0.000000","0.000000","14.565000","Phase Failure"
"","21-Jul-19","00:30","01:00","13.424000","0.000000","0.000000","13.776000",""
"","21-Jul-19","01:00","01:30","10.785000","0.000000","0.000000","11.223000","Phase Failure"
"","21-Jul-19","01:30","02:00","9.651000","0.000000","0.000000","10.020000","Phase Failure"
"","21-Jul-19","02:00","02:30","10.108000","0.000000","0.000000","10.394000","Phase Failure"
"","21-Jul-19","02:30","03:00","8.292800","0.000000","0.000000","8.693200",""
"","21-Jul-19","03:00","03:30","8.244000","0.000000","0.000000","8.680800",""
"","21-Jul-19","03:30","04:00","8.244000","0.000000","0.000000","8.757600",""
"","21-Jul-19","04:00","04:30","11.479000","0.000000","0.000000","11.848000","Phase Failure"
"","21-Jul-19","04:30","05:00","9.828200","0.000000","0.000000","10.184000","Phase Failure"
"","21-Jul-19","05:00","05:30","7.125600","0.000000","0.000000","7.730400",""
"","21-Jul-19","05:30","06:00","11.008000","0.000000","0.000000","11.445000","Phase Failure"
"","21-Jul-19","06:00","06:30","8.475200","0.000000","0.000000","8.832600","Phase Failure"
"","21-Jul-19","06:30","07:00","7.922400","0.000000","0.000000","8.335200","Phase Failure"
"","21-Jul-19","07:00","07:30","8.632800","0.000000","0.000000","9.105600",""
"","21-Jul-19","07:30","08:00","10.696000","0.000000","0.000000","11.049000",""
"","21-Jul-19","08:00","08:30","17.379000","0.000000","0.000000","17.703000","Phase Failure"
"","21-Jul-19","08:30","09:00","17.981000","0.000000","0.000000","18.405000","Phase Failure"
"","21-Jul-19","09:00","09:30","14.347000","0.000000","0.000000","14.695000","Phase Failure"
"","21-Jul-19","09:30","10:00","21.693000","0.000000","0.000000","21.968000","Phase Failure"
"","21-Jul-19","10:00","10:30","23.136000","0.000000","0.000000","23.472000","Phase Failure"
"","21-Jul-19","10:30","11:00","19.841000","0.000000","0.000000","20.186000","Phase Failure"
"","21-Jul-19","11:00","11:30","24.300000","0.000000","0.000000","24.586000","Phase Failure"
"","21-Jul-19","11:30","12:00","26.722000","0.000000","0.000000","27.012000","Phase Failure"
"","21-Jul-19","12:00","12:30","20.261000","0.000000","0.000000","20.534000","Phase Failure"
"","21-Jul-19","12:30","13:00","25.732000","0.000000","0.000000","26.050000","Phase Failure"
"","21-Jul-19","13:00","13:30","19.769000","0.000000","0.000000","20.251000","Phase Failure"
"","21-Jul-19","13:30","14:00","25.373000","0.000000","0.000000","25.651000","Phase Failure"
"","21-Jul-19","14:00","14:30","20.590000","0.000000","0.000000","20.926000","Phase Failure"
"","21-Jul-19","14:30","15:00","23.580000","0.000000","0.000000","23.908000","Phase Failure"
"","21-Jul-19","15:00","15:30","14.476000","0.000000","0.000000","15.015000","Phase Failure"
"","21-Jul-19","15:30","16:00","16.880000","0.000000","0.000000","17.431000","Phase Failure"
"","21-Jul-19","16:00","16:30","15.156000","0.000000","0.000000","15.802000","Phase Failure"
"","21-Jul-19","16:30","17:00","14.572000","0.000000","0.000000","15.144000","Phase Failure"
"","21-Jul-19","17:00","17:30","12.624000","0.000000","0.000000","12.984000","Phase Failure"
"","21-Jul-19","17:30","18:00","12.029000","0.000000","0.000000","12.415000",""
"","21-Jul-19","18:00","18:30","10.999000","0.000000","0.000000","11.342000",""
"","21-Jul-19","18:30","19:00","10.160000","0.000000","0.000000","10.455000",""
"","21-Jul-19","19:00","19:30","11.409000","0.000000","0.000000","11.707000",""
"","21-Jul-19","19:30","20:00","12.197000","0.000000","0.000000","12.499000",""
"","21-Jul-19","20:00","20:30","11.237000","0.000000","0.000000","11.554000",""
"","21-Jul-19","20:30","21:00","13.349000","0.000000","0.000000","13.581000",""
"","21-Jul-19","21:00","21:30","9.261600","0.000000","0.000000","9.622200",""
"","21-Jul-19","21:30","22:00","12.854000","0.000000","0.000000","13.118000",""
"","21-Jul-19","22:00","22:30","12.833000","0.000000","0.000000","13.102000","Phase Failure"
"","21-Jul-19","22:30","23:00","9.535400","0.000000","0.000000","9.986400",""
"","21-Jul-19","23:00","23:30","8.990400","0.000000","0.000000","9.516000",""
"","21-Jul-19","23:30","00:00","7.552800","0.000000","0.000000","8.131200","Phase Failure"
"","22-Jul-19","00:00","00:30","7.975200","0.000000","0.000000","8.426400",""
"","22-Jul-19","00:30","01:00","8.712000","0.000000","0.000000","9.153600","Phase Failure"
"","22-Jul-19","01:00","01:30","10.651000","0.000000","0.000000","11.040000","Phase Failure"
"","22-Jul-19","01:30","02:00","6.741800","0.000000","0.000000","7.360800",""
"","22-Jul-19","02:00","02:30","6.182400","0.000000","0.000000","6.804000",""
"","22-Jul-19","02:30","03:00","6.532800","0.000000","0.000000","6.974400",""
"","22-Jul-19","03:00","03:30","9.259200","0.000000","0.000000","9.708000","Phase Failure"
"","22-Jul-19","03:30","04:00","7.620000","0.000000","0.000000","8.143200",""
"","22-Jul-19","04:00","04:30","6.916800","0.000000","0.000000","7.298400",""
"","22-Jul-19","04:30","05:00","7.516800","0.000000","0.000000","7.980000",""
"","22-Jul-19","05:00","05:30","6.792000","0.000000","0.000000","7.300800",""
"","22-Jul-19","05:30","06:00","7.132800","0.000000","0.000000","7.531200","Phase Failure"
"","22-Jul-19","06:00","06:30","8.659200","0.000000","0.000000","9.026400","Phase Failure"
"","22-Jul-19","06:30","07:00","10.675000","0.000000","0.000000","11.016000","Phase Failure"
"","22-Jul-19","07:00","07:30","17.205000","0.000000","0.000000","17.419000","Phase Failure"
"","22-Jul-19","07:30","08:00","20.561000","0.000000","0.000000","20.781000","Phase Failure"
"","22-Jul-19","08:00","08:30","23.374000","0.000000","0.000000","23.640000","Phase Failure"
"","22-Jul-19","08:30","09:00","22.776000","0.000000","0.000000","23.048000","Phase Failure"
"","22-Jul-19","09:00","09:30","15.960000","0.000000","0.000000","16.252000","Phase Failure"
"","22-Jul-19","09:30","10:00","24.955000","0.000000","0.000000","25.277000","Phase Failure"
"","22-Jul-19","10:00","10:30","20.297000","0.000000","0.000000","20.535000","Phase Failure"
"","22-Jul-19","10:30","11:00","22.073000","0.000000","0.000000","22.396000","Phase Failure"
"","22-Jul-19","11:00","11:30","15.847000","0.000000","0.000000","16.433000","Phase Failure"
"","22-Jul-19","11:30","12:00","16.567000","0.000000","0.000000","17.004000","Phase Failure"
"","22-Jul-19","12:00","12:30","16.680000","0.000000","0.000000","17.143000","Phase Failure"
"","22-Jul-19","12:30","13:00","19.637000","0.000000","0.000000","19.988000","Phase Failure"
"","22-Jul-19","13:00","13:30","9.727400","0.000000","0.000000","10.351000","Phase Failure"
"","22-Jul-19","13:30","14:00","12.909000","0.000000","0.000000","13.562000","Phase Failure"
"","22-Jul-19","14:00","14:30","14.556000","0.000000","0.000000","15.067000","Phase Failure"
"","22-Jul-19","14:30","15:00","14.895000","0.000000","0.000000","15.276000","Phase Failure"
"","22-Jul-19","15:00","15:30","15.988000","0.000000","0.000000","16.522000","Phase Failure"
"","22-Jul-19","15:30","16:00","18.464000","0.000000","0.000000","19.116000","Phase Failure"
"","22-Jul-19","16:00","16:30","12.208000","0.000000","0.000000","12.778000","Phase Failure"
"","22-Jul-19","16:30","17:00","16.894000","0.000000","0.000000","17.311000","Phase Failure"
"","22-Jul-19","17:00","17:30","11.904000","0.000000","0.000000","12.444000","Phase Failure"
"","22-Jul-19","17:30","18:00","18.982000","0.000000","0.000000","19.351000","Phase Failure"
"","22-Jul-19","18:00","18:30","10.363000","0.000000","0.000000","10.834000","Phase Failure"
"","22-Jul-19","18:30","19:00","10.334000","0.000000","0.000000","10.708000",""
"","22-Jul-19","19:00","19:30","10.848000","0.000000","0.000000","11.168000",""
"","22-Jul-19","19:30","20:00","15.790000","0.000000","0.000000","16.056000","Phase Failure"
"","22-Jul-19","20:00","20:30","15.641000","0.000000","0.000000","15.871000","Phase Failure"
"","22-Jul-19","20:30","21:00","10.975000","0.000000","0.000000","11.388000","Phase Failure"
"","22-Jul-19","21:00","21:30","14.424000","0.000000","0.000000","14.786000","Phase Failure"
"","22-Jul-19","21:30","22:00","15.847000","0.000000","0.000000","16.071000","Phase Failure"
"","22-Jul-19","22:00","22:30","13.058000","0.000000","0.000000","13.329000","Phase Failure"
"","22-Jul-19","22:30","23:00","11.624000","0.000000","0.000000","12.060000",""
"","22-Jul-19","23:00","23:30","10.684000","0.000000","0.000000","11.110000","Phase Failure"
"","22-Jul-19","23:30","00:00","15.190000","0.000000","0.000000","15.410000","Phase Failure"
"","23-Jul-19","00:00","00:30","9.137200","0.000000","0.000000","9.579000",""
"","23-Jul-19","00:30","01:00","12.552000","0.000000","0.000000","12.940000","Phase Failure"
"","23-Jul-19","01:00","01:30","11.889000","0.000000","0.000000","12.339000","Phase Failure"
"","23-Jul-19","01:30","02:00","8.782200","0.000000","0.000000","9.295400","Phase Failure"
"","23-Jul-19","02:00","02:30","8.114400","0.000000","0.000000","8.714400","Phase Failure"
"","23-Jul-19","02:30","03:00","10.423000","0.000000","0.000000","10.881000","Phase Failure"
"","23-Jul-19","03:00","03:30","9.789800","0.000000","0.000000","10.272000","Phase Failure"
"","23-Jul-19","03:30","04:00","7.821600","0.000000","0.000000","8.309400",""
"","23-Jul-19","04:00","04:30","10.500000","0.000000","0.000000","10.956000","Phase Failure"
"","23-Jul-19","04:30","05:00","8.426400","0.000000","0.000000","8.944800",""
"","23-Jul-19","05:00","05:30","9.751200","0.000000","0.000000","10.075000","Phase Failure"
"","23-Jul-19","05:30","06:00","11.299000","0.000000","0.000000","11.544000",""
"","23-Jul-19","06:00","06:30","15.045000","0.000000","0.000000","15.252000","Phase Failure"
"","23-Jul-19","06:30","07:00","14.302000","0.000000","0.000000","14.544000","Phase Failure"
"","23-Jul-19","07:00","07:30","28.018000","0.000000","0.000000","28.205000","Phase Failure"
"","23-Jul-19","07:30","08:00","23.594000","0.000000","0.000000","23.784000","Phase Failure"
"","23-Jul-19","08:00","08:30","25.639000","0.000000","0.000000","25.795000","Phase Failure"
